"Date","Price","Open","High","Low","Vol.","Change %"
"08-11-2013","16,835.50","16,913.25","16,978.40","16,779.45","17.54M","-0.41%"
"07-11-2013","16,904.25","16,968.05","17,141.70","16,839.30","16.14M","-0.27%"
"06-11-2013","16,949.75","17,045.20","17,136.35","16,931.05","16.14M","-0.53%"
"05-11-2013","17,040.25","17,402.65","17,429.00","17,016.45","24.86M","-2.64%"
"03-11-2013","17,503.00","17,500.45","17,530.80","17,480.50","993.00K","0.67%"
"01-11-2013","17,385.80","17,529.60","17,618.70","17,353.20","17.77M","-1.31%"
"31-10-2013","17,617.00","17,498.50","17,663.95","17,456.10","22.16M","0.28%"
"30-10-2013","17,568.20","17,435.15","17,583.00","17,321.05","18.42M","1.18%"
"29-10-2013","17,363.95","17,244.80","17,485.35","17,120.50","20.06M","0.55%"
"28-10-2013","17,268.90","17,695.20","17,705.00","17,219.15","23.56M","-2.57%"
"25-10-2013","17,723.95","17,942.65","17,998.20","17,593.45","18.14M","-0.92%"
"24-10-2013","17,889.40","17,881.35","18,109.15","17,814.90","11.68M","0.26%"
"23-10-2013","17,842.80","17,819.40","17,886.45","17,620.60","19.46M","0.27%"
"22-10-2013","17,795.00","17,749.25","17,880.45","17,738.80","12.19M","-0.25%"
"21-10-2013","17,839.50","18,099.60","18,108.15","17,767.50","13.59M","-1.39%"
"18-10-2013","18,091.40","17,828.30","18,139.30","17,785.65","14.83M","2.08%"
"17-10-2013","17,722.45","17,582.60","17,806.65","17,566.10","12.74M","1.01%"
"15-10-2013","17,545.70","17,549.45","17,648.30","17,293.35","10.69M","-0.07%"
"14-10-2013","17,558.50","17,723.85","17,723.85","17,529.10","7.45M","-0.65%"
"11-10-2013","17,673.95","17,897.70","17,952.45","17,606.65","10.61M","-0.90%"
"10-10-2013","17,833.60","17,804.50","17,973.80","17,776.55","11.96M","-0.03%"
"09-10-2013","17,839.15","17,763.50","17,908.25","17,671.00","14.56M","0.26%"
"08-10-2013","17,793.75","17,685.65","17,850.35","17,625.60","13.24M","1.09%"
"07-10-2013","17,602.65","17,549.00","17,636.55","17,338.20","14.68M","0.17%"
"04-10-2013","17,572.75","17,544.15","17,660.50","17,410.85","13.67M","0.22%"
"03-10-2013","17,533.70","17,790.75","17,790.75","17,474.25","19.74M","-0.76%"
"01-10-2013","17,667.10","17,656.55","17,691.75","17,449.05","11.93M","0.17%"
"30-09-2013","17,637.40","17,788.90","17,834.25","17,564.60","12.67M","-1.32%"
"27-09-2013","17,872.80","17,898.15","18,008.75","17,733.80","16.21M","0.22%"
"26-09-2013","17,833.80","17,695.25","17,870.80","17,600.00","16.85M","0.61%"
"25-09-2013","17,726.10","17,928.90","17,951.35","17,494.65","14.03M","-1.00%"
"24-09-2013","17,905.95","17,803.60","18,103.80","17,803.60","15.44M","-0.01%"
"23-09-2013","17,907.95","17,966.70","18,253.65","17,771.15","11.95M","-1.33%"
"20-09-2013","18,149.70","18,274.15","18,319.80","17,899.45","16.70M","-0.91%"
"19-09-2013","18,316.40","18,013.15","18,378.30","18,013.15","20.24M","3.20%"
"18-09-2013","17,748.90","17,556.80","17,799.10","17,547.10","11.30M","1.43%"
"17-09-2013","17,499.50","17,292.75","17,537.75","17,246.70","9.07M","0.67%"
"16-09-2013","17,382.35","17,478.55","17,635.40","17,249.20","13.55M","0.44%"
"13-09-2013","17,306.40","17,544.05","17,622.65","17,255.35","13.71M","-1.14%"
"12-09-2013","17,506.00","17,452.00","17,582.95","17,276.30","17.21M","0.74%"
"11-09-2013","17,376.90","17,566.60","17,595.00","17,257.30","15.98M","-1.13%"
"10-09-2013","17,576.30","16,845.05","17,646.15","16,845.05","20.60M","5.38%"
"06-09-2013","16,678.45","16,646.80","16,773.80","16,455.45","12.60M","0.43%"
"05-09-2013","16,606.30","16,410.50","16,748.15","16,410.50","16.92M","2.98%"
"04-09-2013","16,126.40","16,185.15","16,187.30","15,879.05","23.25M","0.48%"
"03-09-2013","16,048.75","16,883.45","16,964.05","15,900.50","21.40M","-4.63%"
"02-09-2013","16,828.35","16,343.45","16,944.55","16,343.45","15.90M","3.35%"
"30-08-2013","16,283.05","16,072.10","16,391.65","15,896.70","21.39M","1.39%"
"29-08-2013","16,059.25","15,767.30","16,159.70","15,633.95","22.01M","2.27%"
"28-08-2013","15,703.50","15,660.85","15,887.45","15,196.90","28.14M","-0.40%"
"27-08-2013","15,766.00","16,140.50","16,140.50","15,557.95","23.03M","-2.74%"
"26-08-2013","16,210.35","16,262.60","16,375.00","16,138.20","14.37M","0.21%"
"23-08-2013","16,176.45","16,115.40","16,225.10","15,870.60","20.39M","0.78%"
"22-08-2013","16,050.80","15,779.10","16,124.60","15,463.55","24.47M","1.56%"
"21-08-2013","15,805.00","16,533.70","16,562.55","15,648.95","22.71M","-3.26%"
"20-08-2013","16,336.95","16,206.10","16,569.40","15,884.05","23.63M","0.14%"
"19-08-2013","16,313.35","16,675.40","16,675.40","16,137.35","18.63M","-2.23%"
"16-08-2013","16,684.65","17,305.20","17,444.40","16,588.45","23.25M","-3.86%"
"14-08-2013","17,353.70","17,294.95","17,424.15","17,173.75","12.45M","0.16%"
"13-08-2013","17,325.35","17,229.40","17,351.00","17,174.50","19.70M","0.73%"
"12-08-2013","17,198.95","16,953.00","17,258.25","16,825.65","21.00M","2.39%"
"08-08-2013","16,797.40","16,688.80","16,846.30","16,626.05","11.96M","0.66%"
"07-08-2013","16,687.10","16,979.90","16,995.50","16,510.70","17.02M","-1.55%"
"06-08-2013","16,950.40","17,235.85","17,251.80","16,911.10","15.38M","-1.81%"
"05-08-2013","17,262.45","17,191.65","17,459.35","17,127.55","11.94M","0.67%"
"02-08-2013","17,148.15","17,492.45","17,558.25","16,983.35","16.73M","-1.65%"
"01-08-2013","17,435.15","17,502.25","17,868.65","17,351.25","22.10M","-0.26%"
"31-07-2013","17,480.95","17,848.50","17,923.65","17,334.45","27.51M","-2.33%"
"30-07-2013","17,898.00","18,173.70","18,247.45","17,846.75","17.18M","-1.98%"
"29-07-2013","18,258.85","18,621.25","18,657.75","18,136.75","20.73M","-2.58%"
"26-07-2013","18,743.35","18,717.65","18,868.15","18,276.95","30.01M","0.31%"
"25-07-2013","18,685.80","19,277.90","19,322.60","18,562.75","26.53M","-3.40%"
"24-07-2013","19,344.20","19,381.25","19,539.40","19,106.15","20.90M","-0.33%"
"23-07-2013","19,407.85","19,174.05","19,432.95","19,162.30","16.05M","1.58%"
"22-07-2013","19,105.10","19,032.50","19,178.60","19,032.50","13.09M","0.02%"
"19-07-2013","19,100.85","19,179.85","19,306.05","19,035.25","19.47M","-0.17%"
"18-07-2013","19,133.55","19,008.80","19,290.20","18,950.30","30.57M","0.70%"
"17-07-2013","19,001.15","18,396.10","19,111.75","18,396.10","43.09M","3.48%"
"16-07-2013","18,362.10","17,894.75","18,427.55","17,894.75","14.23M","1.63%"
"15-07-2013","18,067.35","17,918.45","18,087.10","17,824.80","17.82M","1.08%"
"12-07-2013","17,874.75","17,964.10","17,964.10","17,764.75","10.51M","-0.44%"
"11-07-2013","17,953.70","17,888.00","17,978.00","17,716.25","11.35M","1.63%"
"10-07-2013","17,666.25","17,806.70","17,806.70","17,565.65","12.44M","-0.65%"
"09-07-2013","17,782.50","17,729.35","17,833.75","17,729.10","12.33M","0.19%"
"08-07-2013","17,748.30","17,573.10","17,821.70","17,476.30","12.73M","0.63%"
"05-07-2013","17,636.35","17,737.55","17,840.80","17,603.95","16.91M","0.84%"
"04-07-2013","17,489.95","17,022.25","17,512.45","17,022.25","17.51M","2.89%"
"03-07-2013","16,998.95","16,870.65","17,032.75","16,765.05","19.47M","0.36%"
"02-07-2013","16,938.75","16,949.45","16,969.80","16,842.75","18.37M","-0.16%"
"01-07-2013","16,965.15","16,715.95","16,988.05","16,662.75","25.42M","1.66%"
"28-06-2013","16,688.20","16,613.50","16,821.10","16,586.35","33.39M","0.75%"
"27-06-2013","16,564.45","16,689.85","16,727.40","16,412.20","40.05M","-0.02%"
"26-06-2013","16,567.10","16,497.40","16,671.70","16,410.05","21.69M","0.86%"
"25-06-2013","16,425.25","16,392.25","16,509.80","16,180.10","21.29M","0.51%"
"24-06-2013","16,341.80","16,628.55","16,703.80","16,242.55","24.45M","-2.12%"
"21-06-2013","16,696.35","16,716.20","16,821.55","16,594.60","20.93M","-0.30%"
"20-06-2013","16,747.20","16,963.40","16,963.70","16,638.80","22.26M","-1.84%"
"19-06-2013","17,061.20","17,044.85","17,086.45","16,971.25","17.61M","-0.01%"
"18-06-2013","17,063.25","17,091.40","17,139.75","17,017.35","13.53M","-0.35%"
"17-06-2013","17,123.05","17,081.90","17,143.70","16,887.35","12.16M","0.50%"
"14-06-2013","17,037.75","16,965.20","17,056.80","16,902.50","16.01M","0.98%"
"13-06-2013","16,872.20","16,948.70","16,994.00","16,783.70","17.11M","-1.14%"
"12-06-2013","17,066.90","17,214.00","17,230.50","16,967.50","16.44M","-1.07%"
"11-06-2013","17,251.95","17,294.20","17,361.45","17,213.65","16.19M","-0.70%"
"10-06-2013","17,373.35","17,341.05","17,421.10","17,314.55","13.52M","0.34%"
"07-06-2013","17,315.10","17,340.05","17,494.65","17,280.35","14.54M","-0.36%"
"06-06-2013","17,378.00","17,366.35","17,452.75","17,255.65","11.66M","-0.10%"
"05-06-2013","17,394.70","17,419.20","17,449.65","17,277.05","13.16M","-0.52%"
"04-06-2013","17,485.25","17,405.85","17,542.90","17,405.85","14.85M","0.42%"
"03-06-2013","17,412.75","17,512.40","17,528.40","17,302.50","11.97M","-0.55%"
"31-05-2013","17,509.05","17,792.40","17,792.40","17,468.20","20.02M","-2.10%"
"30-05-2013","17,884.55","17,524.45","17,925.45","17,515.65","30.20M","1.92%"
"29-05-2013","17,547.45","17,460.25","17,559.75","17,359.05","15.03M","0.71%"
"28-05-2013","17,424.30","17,265.95","17,498.65","17,214.40","18.64M","0.76%"
"27-05-2013","17,293.25","17,126.60","17,298.70","17,116.20","14.56M","1.17%"
"24-05-2013","17,093.80","17,138.05","17,171.55","17,000.85","14.14M","0.14%"
"23-05-2013","17,070.15","17,137.70","17,214.70","16,998.40","14.93M","-0.87%"
"22-05-2013","17,220.35","17,015.70","17,265.35","17,015.70","16.57M","0.95%"
"21-05-2013","17,057.75","17,136.80","17,194.35","16,990.60","12.56M","-0.55%"
"20-05-2013","17,152.85","17,240.40","17,450.85","17,128.00","15.07M","-0.49%"
"17-05-2013","17,236.90","17,275.10","17,404.45","17,166.45","26.83M","0.02%"
"16-05-2013","17,233.10","17,316.05","17,424.35","17,079.60","17.50M","-0.85%"
"15-05-2013","17,380.30","17,201.60","17,429.55","17,147.20","20.48M","1.49%"
"14-05-2013","17,124.50","17,216.35","17,263.95","17,064.45","15.06M","-0.05%"
"13-05-2013","17,133.75","17,659.20","17,659.20","17,099.20","19.82M","-3.03%"
"11-05-2013","17,668.55","17,596.40","17,684.85","17,596.40","800.55K","0.24%"
"10-05-2013","17,625.85","17,322.40","17,653.85","17,281.65","15.96M","1.61%"
"09-05-2013","17,347.20","17,384.25","17,436.50","17,307.20","14.70M","0.06%"
"08-05-2013","17,337.25","17,158.60","17,395.95","17,116.90","15.08M","1.27%"
"07-05-2013","17,119.60","16,792.30","17,146.20","16,792.30","16.72M","2.03%"
"06-05-2013","16,779.55","16,868.15","16,943.60","16,741.55","11.53M","-0.73%"
"03-05-2013","16,903.65","16,967.30","16,985.70","16,846.95","19.47M","-0.50%"
"02-05-2013","16,988.40","16,769.40","17,037.30","16,718.15","24.94M","1.03%"
"30-04-2013","16,815.95","16,458.45","17,050.20","16,458.45","44.98M","4.35%"
"29-04-2013","16,115.30","15,724.70","16,141.10","15,721.25","22.78M","2.31%"
"26-04-2013","15,751.10","15,779.85","15,846.30","15,693.70","15.87M","-0.70%"
"25-04-2013","15,861.65","15,731.55","15,926.30","15,686.95","24.20M","0.59%"
"23-04-2013","15,769.10","15,799.85","15,799.85","15,682.40","9.19M","-0.12%"
"22-04-2013","15,788.65","15,680.20","15,805.55","15,673.55","12.89M","0.50%"
"18-04-2013","15,710.35","15,593.45","15,777.55","15,571.45","21.09M","0.39%"
"17-04-2013","15,649.60","15,435.05","15,707.25","15,435.05","23.07M","1.25%"
"16-04-2013","15,455.70","15,140.30","15,473.70","15,099.40","15.87M","1.94%"
"15-04-2013","15,162.05","14,968.50","15,186.10","14,868.00","15.64M","1.23%"
"12-04-2013","14,977.75","14,732.85","15,053.45","14,716.90","15.61M","1.91%"
"11-04-2013","14,697.35","14,752.20","14,785.20","14,611.90","18.49M","0.43%"
"10-04-2013","14,634.25","14,839.35","14,839.35","14,481.65","16.51M","-0.57%"
"09-04-2013","14,717.50","14,980.80","15,060.10","14,662.50","15.52M","-1.53%"
"08-04-2013","14,945.60","14,852.35","14,977.95","14,704.55","13.67M","0.80%"
"05-04-2013","14,826.60","15,042.10","15,042.10","14,781.10","18.73M","-1.49%"
"04-04-2013","15,051.30","15,239.20","15,281.90","15,018.45","11.43M","-1.56%"
"03-04-2013","15,289.75","15,282.05","15,335.95","15,201.80","14.37M","-0.21%"
"02-04-2013","15,321.90","15,297.15","15,363.45","15,210.25","12.46M","-0.01%"
"01-04-2013","15,323.75","15,310.30","15,354.65","15,254.90","8.95M","0.01%"
"28-03-2013","15,321.90","15,269.35","15,355.40","15,147.75","23.45M","0.54%"
"26-03-2013","15,240.20","15,078.05","15,264.25","15,052.70","13.76M","1.24%"
"25-03-2013","15,054.15","15,165.15","15,241.80","15,028.45","15.86M","-0.49%"
"22-03-2013","15,128.05","15,188.70","15,202.50","15,097.40","13.02M","-0.11%"
"21-03-2013","15,145.35","15,259.75","15,304.60","15,120.95","20.81M","-0.73%"
"20-03-2013","15,257.25","15,163.85","15,292.55","15,163.85","20.07M","0.37%"
"19-03-2013","15,200.65","15,342.75","15,342.75","15,139.20","22.83M","-0.30%"
"18-03-2013","15,245.80","15,077.00","15,270.70","15,077.00","12.78M","0.78%"
"15-03-2013","15,127.30","15,131.45","15,196.35","15,101.80","21.86M","0.07%"
"14-03-2013","15,117.10","15,048.70","15,176.15","14,980.70","16.81M","0.43%"
"13-03-2013","15,052.15","14,954.75","15,112.40","14,954.75","16.89M","0.47%"
"12-03-2013","14,981.20","14,902.20","15,023.25","14,869.35","13.05M","0.44%"
"11-03-2013","14,915.60","14,900.80","14,995.95","14,881.90","12.74M","0.16%"
"08-03-2013","14,891.25","14,712.80","14,930.55","14,671.75","18.87M","1.68%"
"07-03-2013","14,645.15","14,481.45","14,707.60","14,447.70","20.30M","0.89%"
"06-03-2013","14,516.20","14,796.95","14,796.95","14,493.40","20.51M","-1.27%"
"05-03-2013","14,703.10","14,624.15","14,773.20","14,573.00","20.59M","0.84%"
"04-03-2013","14,580.60","14,618.40","14,625.35","14,374.65","16.80M","-0.35%"
"01-03-2013","14,631.45","14,620.90","14,759.95","14,520.40","22.29M","0.25%"
"28-02-2013","14,594.25","14,711.00","14,953.30","14,546.70","49.83M","-0.52%"
"27-02-2013","14,669.85","14,590.90","14,759.40","14,590.90","19.18M","0.85%"
"26-02-2013","14,545.60","14,643.65","14,806.20","14,481.80","16.09M","-0.61%"
"25-02-2013","14,634.85","14,694.15","14,724.25","14,555.90","13.97M","-0.21%"
"22-02-2013","14,665.25","14,859.25","14,908.25","14,635.65","18.53M","-1.46%"
"21-02-2013","14,882.90","15,068.90","15,086.50","14,848.25","21.35M","-1.37%"
"20-02-2013","15,089.15","15,189.85","15,254.55","15,055.80","18.91M","-0.41%"
"19-02-2013","15,150.90","15,037.05","15,173.85","15,010.90","12.18M","0.76%"
"18-02-2013","15,036.00","14,975.60","15,055.75","14,959.20","15.45M","0.38%"
"15-02-2013","14,978.80","14,936.60","15,028.95","14,933.65","13.60M","0.01%"
"14-02-2013","14,977.05","14,907.55","15,000.35","14,872.85","19.77M","0.41%"
"13-02-2013","14,916.05","15,024.70","15,088.95","14,900.60","17.05M","-0.55%"
"12-02-2013","14,997.80","14,915.55","15,022.25","14,915.55","11.91M","0.32%"
"11-02-2013","14,950.15","15,037.40","15,059.30","14,842.55","12.12M","-0.26%"
"08-02-2013","14,989.55","15,056.05","15,168.50","14,940.65","15.19M","-0.86%"
"07-02-2013","15,119.15","15,070.35","15,158.55","15,048.65","18.13M","-0.09%"
"06-02-2013","15,133.25","15,100.80","15,168.45","15,009.70","23.14M","0.42%"
"05-02-2013","15,069.75","15,181.25","15,193.95","15,053.95","19.15M","-1.23%"
"04-02-2013","15,257.70","15,309.25","15,363.95","15,210.40","16.91M","-0.29%"
"01-02-2013","15,302.60","15,262.35","15,316.25","15,168.00","27.03M","0.24%"
"31-01-2013","15,265.35","15,194.35","15,311.50","15,110.80","24.31M","0.59%"
"30-01-2013","15,176.45","15,161.80","15,256.30","15,037.85","17.12M","0.07%"
"29-01-2013","15,166.10","15,023.50","15,201.25","15,013.35","19.94M","0.55%"
"28-01-2013","15,082.75","15,061.05","15,092.45","15,008.20","15.20M","0.17%"
"25-01-2013","15,056.60","14,952.40","15,070.60","14,916.10","23.60M","0.98%"
"24-01-2013","14,910.15","14,785.55","14,968.45","14,785.55","23.34M","0.85%"
"23-01-2013","14,785.15","14,654.75","14,822.75","14,635.10","33.61M","-0.12%"
"22-01-2013","14,802.95","14,989.05","14,992.05","14,698.50","28.07M","-1.26%"
"21-01-2013","14,992.15","14,860.85","15,009.65","14,785.55","24.93M","1.17%"
"18-01-2013","14,818.85","14,853.35","14,900.55","14,763.50","27.58M","0.09%"
"17-01-2013","14,806.00","14,778.65","14,870.30","14,755.00","17.98M","-0.06%"
"16-01-2013","14,815.30","14,880.40","14,887.65","14,755.80","16.86M","-0.25%"
"15-01-2013","14,852.35","14,745.60","14,917.75","14,627.35","21.18M","0.78%"
"14-01-2013","14,737.55","14,597.10","14,762.60","14,583.50","15.78M","1.06%"
"11-01-2013","14,582.75","14,914.35","14,935.15","14,527.10","18.21M","-2.44%"
"10-01-2013","14,947.60","14,938.15","14,993.30","14,874.85","16.18M","0.19%"
"09-01-2013","14,918.85","15,124.35","15,166.75","14,891.25","16.95M","-1.52%"
"08-01-2013","15,148.60","14,956.95","15,163.65","14,954.85","19.55M","1.21%"
"07-01-2013","14,966.90","15,182.55","15,192.60","14,938.05","16.51M","-1.11%"
"04-01-2013","15,134.35","15,216.40","15,218.65","15,047.45","13.65M","-0.25%"
"03-01-2013","15,172.25","15,253.25","15,294.50","15,140.55","15.46M","-0.35%"
"02-01-2013","15,225.45","15,283.10","15,357.25","15,197.15","20.33M","-0.22%"
"01-01-2013","15,259.20","15,194.55","15,302.90","15,194.55","9.29M","0.55%"
"31-12-2012","15,175.25","15,200.85","15,252.10","15,149.50","6.93M","-0.41%"
"28-12-2012","15,237.65","15,152.55","15,258.70","15,152.55","12.21M","0.39%"
"27-12-2012","15,178.00","15,370.15","15,381.25","15,142.90","20.91M","-0.83%"
"26-12-2012","15,305.05","15,221.80","15,325.60","15,165.50","11.06M","0.54%"
"24-12-2012","15,222.35","15,264.95","15,309.75","15,208.45","12.39M","0.19%"
"21-12-2012","15,193.90","15,231.15","15,276.35","15,088.05","32.66M","-0.58%"
"20-12-2012","15,282.85","15,255.85","15,321.80","15,183.45","17.63M","0.12%"
"19-12-2012","15,264.90","15,316.85","15,396.75","15,220.30","20.60M","-0.45%"
"18-12-2012","15,334.35","15,304.20","15,414.55","15,181.60","13.39M","0.33%"
"17-12-2012","15,283.60","15,308.15","15,374.40","15,245.15","11.63M","-0.55%"
"14-12-2012","15,368.85","15,282.90","15,414.15","15,201.45","14.83M","0.09%"
"13-12-2012","15,355.15","15,744.75","15,744.75","15,333.55","26.83M","-2.68%"
"12-12-2012","15,778.10","15,802.25","15,875.05","15,721.85","17.53M","-0.11%"
"11-12-2012","15,795.70","15,675.25","15,890.60","15,663.55","23.82M","0.74%"
"10-12-2012","15,679.25","15,587.25","15,700.75","15,562.05","13.99M","0.44%"
"07-12-2012","15,610.30","15,608.25","15,689.85","15,546.55","21.37M","-0.16%"
"06-12-2012","15,635.35","15,572.30","15,669.65","15,419.75","17.44M","0.55%"
"05-12-2012","15,550.05","15,517.90","15,634.80","15,515.00","18.36M","0.13%"
"04-12-2012","15,530.55","15,472.75","15,557.40","15,434.85","14.74M","0.10%"
"03-12-2012","15,514.75","15,537.95","15,578.65","15,454.20","15.05M","-0.24%"
"30-11-2012","15,551.85","15,533.15","15,611.90","15,415.75","26.54M","-0.22%"
"29-11-2012","15,586.25","15,404.25","15,622.00","15,404.25","29.98M","1.09%"
"27-11-2012","15,417.65","15,092.25","15,445.20","15,092.25","23.57M","2.16%"
"26-11-2012","15,091.70","14,946.90","15,115.80","14,946.90","13.04M","1.18%"
"23-11-2012","14,915.45","14,915.95","14,941.00","14,771.55","15.70M","0.06%"
"22-11-2012","14,905.90","14,857.15","14,917.45","14,765.55","14.59M","0.57%"
"21-11-2012","14,821.65","14,611.80","14,848.10","14,570.60","17.48M","1.38%"
"20-11-2012","14,620.30","14,702.15","14,775.95","14,558.90","19.34M","-0.17%"
"19-11-2012","14,644.85","14,493.40","14,662.65","14,423.85","21.71M","0.93%"
"16-11-2012","14,510.35","14,736.45","14,831.80","14,463.70","23.67M","-1.38%"
"15-11-2012","14,713.95","14,877.05","14,877.05","14,684.60","37.39M","-1.21%"
"13-11-2012","14,893.45","14,896.55","14,906.35","14,824.75","9.02M","0.37%"
"12-11-2012","14,838.95","14,731.75","14,927.85","14,731.75","37.56M","0.64%"
"09-11-2012","14,744.65","14,750.00","14,864.15","14,693.05","21.05M","-0.25%"
"08-11-2012","14,782.20","14,685.70","14,853.70","14,680.65","27.33M","0.20%"
"07-11-2012","14,753.05","14,703.60","14,776.25","14,624.50","19.39M","0.44%"
"06-11-2012","14,687.85","14,663.85","14,764.10","14,613.60","14.27M","0.12%"
"05-11-2012","14,670.15","14,544.40","14,683.40","14,512.45","15.33M","1.16%"
"02-11-2012","14,502.25","14,497.60","14,615.70","14,468.85","19.05M","0.61%"
